,department_Research & Development,department_Sales,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Male,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,maritalstatus_Married,maritalstatus_Single,education,joblevel,stockoptionlevel,environmentsatisfaction,worklifebalance,jobsatisfaction,jobinvolvement,performancerating,businesstravel,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,mean_time,attrition
1694,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,2,3,3,3,1,28,1,63470,1,15,4,2,4,2,2,6,0
1695,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,1,1,1,2,4,3,3,2,34,29,115100,0,14,7,5,6,0,4,6,0
1696,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,1,2,3,4,3,1,26,8,80950,1,15,1,3,1,0,0,7,1
1697,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4,0,4,3,1,2,3,1,42,11,60320,0,14,23,2,22,13,7,6,0
1698,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,0,1,3,2,3,3,2,28,7,29760,1,14,1,3,1,0,0,5,1
1699,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,0,4,3,2,2,3,2,33,9,46490,0,12,4,2,3,0,2,7,0
1700,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,3,3,4,3,4,0,34,1,26960,3,23,6,3,0,0,0,6,0
1701,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,1,3,4,3,3,0,48,2,23700,2,11,27,3,5,2,1,5,0
1702,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1,2,3,3,3,3,0,45,1,125040,1,12,15,2,15,4,12,5,0
1703,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,1,2,3,2,3,3,1,52,1,59740,7,18,18,6,8,4,0,7,0
1704,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,3,3,4,4,3,1,29,8,52960,4,14,11,3,7,1,7,6,0
1705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,1,4,2,2,3,3,1,28,1,67810,0,15,10,2,9,1,7,6,0
1706,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4,3,1,1,3,3,3,3,1,46,6,21740,3,11,23,3,12,4,9,5,0
1707,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4,1,1,4,3,2,3,4,1,38,7,66530,7,20,10,2,1,0,0,6,0
1708,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,3,3,1,3,3,2,43,5,96990,8,19,18,3,8,0,1,6,0
1709,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,1,3,4,3,3,2,39,1,67550,7,14,21,2,18,11,5,6,1
1710,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,4,3,3,3,1,40,1,22130,1,17,21,4,20,4,9,5,0
1711,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,0,3,2,2,3,3,0,39,6,28510,9,15,9,2,5,0,3,6,0
1712,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,3,3,1,3,4,4,3,0,36,1,34520,2,13,18,4,11,0,9,6,0
1713,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,3,3,3,4,3,3,2,31,7,52580,0,14,3,5,2,2,2,6,0
1714,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1,0,1,1,2,3,3,1,28,2,93550,0,11,6,4,5,0,4,7,0
1715,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,4,3,4,3,3,2,35,9,104960,1,13,5,2,5,0,2,6,0
1716,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,4,3,2,2,4,1,49,2,63800,6,23,22,1,9,2,3,6,0
1717,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,2,1,4,2,3,2,3,2,34,9,26570,2,13,5,3,3,0,2,7,0
1718,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,0,4,2,2,1,3,2,29,1,27160,0,18,8,2,7,1,1,6,0
1719,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,3,4,4,3,1,42,21,22010,4,12,16,3,1,0,0,6,0
1720,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,2,3,4,3,2,3,1,38,1,38160,1,13,7,2,7,5,0,6,0
1721,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,4,3,0,3,3,3,4,3,0,18,2,109650,1,18,0,5,0,0,0,6,1
1722,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,1,3,1,2,3,1,33,3,49360,0,14,6,2,5,0,3,8,1
1723,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,2,0,2,3,4,3,3,1,41,4,25430,3,12,6,3,1,0,0,7,0
1724,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,1,0,3,2,3,4,3,2,31,10,53040,1,17,2,3,2,2,2,6,1
1725,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3,1,3,3,4,3,3,1,37,23,166590,7,16,9,2,6,1,3,7,0
1726,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,3,3,3,3,1,27,6,42600,1,11,4,2,4,2,2,6,0
1727,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,2,2,3,3,3,1,34,1,24760,1,19,6,2,6,1,3,6,0
1728,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,1,3,1,3,2,3,1,35,6,31020,1,13,6,3,5,1,4,6,0
1729,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,3,4,1,1,1,3,1,29,6,22440,1,12,11,5,11,3,10,6,1
1730,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4,4,0,2,2,3,1,3,2,40,2,75960,9,11,20,0,18,2,13,6,0
1731,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,1,0,3,2,1,1,3,2,42,2,22850,0,16,22,3,21,13,14,7,1
1732,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,4,1,2,4,1,2,4,1,42,1,30340,7,21,9,3,6,1,5,7,0
1733,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,2,4,3,3,3,4,1,35,5,57150,6,24,10,0,8,1,7,6,0
1734,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,3,4,3,2,3,3,1,24,7,25760,8,17,6,3,4,1,2,7,0
1735,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,2,1,1,3,4,3,4,1,26,1,143360,1,21,8,3,8,0,7,6,0
1736,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,3,3,3,3,3,1,30,7,34480,1,11,10,3,10,1,4,7,0
1737,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,1,3,4,2,3,3,1,35,18,65380,2,16,15,3,7,6,4,6,0
1738,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,4,3,1,3,3,2,34,6,43060,0,11,14,2,13,4,9,7,0
1739,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,4,4,4,3,3,2,35,3,22580,1,11,2,2,2,2,2,7,0
1740,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,1,2,3,3,3,1,43,5,45220,8,15,7,3,4,1,3,7,1
1741,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,3,3,1,2,3,0,32,11,44870,1,11,1,5,1,0,0,6,0
1742,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,3,1,1,3,1,56,3,44490,4,15,28,3,5,4,2,6,0
1743,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,2,3,4,3,4,1,29,26,22180,1,24,10,1,10,0,8,7,0
1744,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,2,0,3,3,1,3,3,1,19,23,191970,1,12,1,2,1,0,0,6,0
1745,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,1,2,3,3,3,1,45,22,132120,4,13,7,4,3,0,2,8,0
1746,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,3,0,4,2,4,1,3,1,37,14,65770,1,13,14,1,14,3,11,6,0
1747,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3,5,0,1,2,3,3,3,1,20,6,83920,1,17,2,5,2,1,2,6,0
1748,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,1,4,3,3,2,3,1,53,6,40310,3,12,26,3,7,4,7,5,0
1749,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,0,2,2,4,3,3,1,29,23,79690,0,14,6,3,5,1,3,8,0
1750,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,2,2,3,3,1,3,3,1,46,2,165550,8,14,28,4,26,15,9,5,0
1751,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,0,4,3,3,3,3,0,44,20,45560,2,13,6,4,0,0,0,5,0
1752,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,2,3,3,1,3,1,33,28,60910,1,15,5,6,5,1,4,7,0
1753,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,0,1,1,1,4,3,0,41,12,195660,6,16,5,2,1,0,0,6,1
1754,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,0,3,3,1,2,3,1,30,20,48100,8,18,8,3,4,0,3,6,0
1755,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,3,1,1,2,3,2,4,3,2,40,9,45230,5,16,5,5,0,0,0,6,0
1756,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,4,3,1,3,4,2,50,25,32020,2,24,32,2,2,2,2,6,0
1757,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,3,2,0,4,3,1,3,3,1,28,6,23510,1,16,6,4,6,3,3,6,0
1758,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,4,3,0,4,3,2,3,4,1,46,8,17020,5,21,25,2,4,0,3,7,0
1759,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,1,1,3,3,1,2,4,1,35,4,180410,3,20,15,3,7,1,7,8,0
1760,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,3,1,4,1,2,3,3,1,24,28,28860,1,19,1,5,1,0,0,6,1
1761,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,2,2,3,2,3,2,33,9,20970,1,14,10,5,10,0,1,5,0
1762,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,3,3,3,3,4,3,1,36,9,119350,1,11,7,6,7,1,7,6,0
1763,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,3,2,3,3,3,1,30,29,25460,1,14,10,2,10,8,9,5,0
1764,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4,2,3,4,3,4,1,3,1,44,3,25640,1,12,20,3,20,13,17,7,0
1765,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,0,3,3,4,2,3,1,20,18,84120,1,13,2,2,2,2,2,6,0
1766,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4,2,4,3,4,1,46,9,141180,2,22,12,3,6,1,4,5,0
1767,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4,5,0,4,4,1,2,3,0,42,5,170460,7,11,10,3,4,0,3,7,0
1768,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,1,2,3,4,3,3,1,60,2,25640,0,14,12,3,11,1,9,8,0
1769,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,3,3,2,3,3,2,32,10,102660,1,11,2,3,2,2,2,7,0
1770,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,4,3,3,3,3,2,32,9,50700,4,12,10,6,8,0,7,8,0
1771,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,3,3,1,2,3,1,36,3,178610,2,18,17,2,7,7,7,7,0
1772,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,1,0,1,3,4,3,3,1,33,26,42300,0,12,15,0,14,4,10,5,0
1773,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,2,4,2,1,3,1,40,1,37800,7,12,7,2,5,1,3,6,0
1774,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,3,3,4,3,4,1,25,6,27680,0,22,5,0,4,1,1,7,0
1775,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,4,3,2,2,3,1,30,9,90710,0,19,12,2,11,5,7,8,0
1776,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,1,1,3,1,3,3,2,42,8,106480,3,13,20,1,1,0,0,8,0
1777,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,3,0,1,2,1,3,4,1,27,7,34080,1,24,9,2,9,6,8,8,0
1778,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,1,4,1,3,2,3,2,54,9,29830,7,14,33,2,5,1,4,6,0
1779,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,5,0,1,3,4,3,4,1,44,4,76320,1,21,10,3,10,7,7,5,0
1780,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,1,4,2,3,3,0,19,2,98240,1,18,1,2,1,0,0,8,1
1781,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,1,3,4,3,4,1,29,19,99500,1,20,3,3,3,1,2,7,0
1782,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,2,0,4,3,4,3,3,1,54,9,20930,3,19,36,2,10,0,9,7,0
1783,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,2,0,3,2,1,3,3,1,31,21,99800,1,12,6,1,6,0,1,8,0
1784,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,3,1,4,3,1,31,24,38940,1,12,10,3,10,1,8,6,0
1785,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,4,1,3,3,3,4,3,3,1,59,3,40510,5,16,13,3,6,0,5,7,0
1786,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,3,1,3,3,4,3,3,1,43,11,168350,3,17,25,3,8,0,7,6,0
1787,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,2,0,1,4,3,2,3,1,49,14,62300,2,14,23,2,1,0,0,6,0
1788,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,3,2,2,3,3,2,36,5,47170,1,19,12,3,11,0,7,5,0
1789,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,1,4,2,2,4,3,1,48,1,132370,5,13,7,2,1,0,0,5,0
1790,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,0,1,3,3,3,3,1,27,6,37550,1,19,5,2,5,0,3,7,0
1791,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,1,1,3,3,4,3,3,1,29,17,65820,1,19,6,3,6,1,0,8,0
1792,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,2,4,4,4,3,3,1,48,1,74060,6,14,25,2,1,0,0,5,0
1793,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,2,4,3,3,1,29,3,48050,3,16,9,2,7,1,7,6,0
1794,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,2,1,3,2,3,3,3,1,34,9,27410,0,15,2,3,1,0,0,5,0
1795,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,2,3,2,3,3,1,44,4,42620,7,18,26,2,22,3,10,6,0
1796,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3,3,1,4,3,3,3,3,1,23,2,18780,1,13,1,2,1,0,1,7,0
1797,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,3,3,4,3,3,2,25,1,109320,1,11,1,3,1,1,0,8,1
1798,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,2,1,3,2,4,3,3,1,26,9,68110,1,11,8,4,8,2,2,8,0
1799,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,4,3,2,4,4,0,55,27,48590,1,24,34,3,33,15,0,8,0
1800,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,1,1,1,3,3,3,2,21,20,53370,1,14,2,2,2,2,2,7,1
1801,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,1,1,4,3,2,1,3,1,46,1,23400,2,13,26,2,11,0,8,6,0
1802,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,1,3,3,1,2,3,1,34,13,74910,0,14,4,3,3,0,2,8,0
1803,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,1,4,2,4,3,4,1,59,4,165950,6,21,25,2,9,5,4,6,0
1804,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,3,4,2,3,3,2,34,14,88340,4,13,15,1,11,5,10,6,0
1805,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,2,0,3,2,1,1,3,1,44,3,47070,1,17,26,4,25,14,13,7,0
1806,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,2,1,3,4,2,3,3,2,34,1,24000,4,18,14,3,10,1,8,6,0
1807,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,2,4,4,4,4,3,1,43,7,195020,3,18,23,3,21,15,17,5,0
1808,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,2,1,1,3,4,3,3,1,44,21,62720,1,19,10,3,10,0,5,5,1
1809,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4,2,0,2,3,3,3,3,2,51,21,182000,0,17,8,3,7,7,7,6,0
1810,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2,3,3,3,3,1,29,29,28860,3,13,10,4,7,7,7,7,1
1811,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,1,4,2,1,3,3,1,28,1,20330,2,15,5,5,3,1,2,6,0
1812,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,4,2,2,3,4,1,25,18,36220,1,25,2,0,2,2,1,7,0
1813,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,3,4,4,3,3,1,32,10,42330,1,11,10,5,10,0,8,6,0
1814,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,3,1,3,3,2,3,3,2,45,19,36810,3,17,22,2,0,0,0,5,0
1815,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,3,2,3,3,1,39,29,54600,6,13,21,3,19,15,2,7,0
1816,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,2,1,1,3,3,1,3,1,58,27,21870,1,18,2,1,2,2,2,5,0
1817,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,1,1,4,3,3,3,3,1,32,5,96020,1,13,10,3,10,1,1,6,1
1818,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,3,3,1,2,4,1,39,18,28360,0,20,6,3,5,0,3,7,1
1819,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,0,1,3,4,4,3,1,30,9,40890,0,18,10,2,9,6,7,6,0
1820,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,2,0,4,3,3,2,3,1,36,1,166270,3,12,10,5,7,1,7,6,0
1821,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,1,1,4,4,1,2,3,1,46,4,26190,6,12,10,3,7,5,7,7,0
1822,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,3,5,0,3,3,4,2,3,0,28,1,56790,0,13,10,2,9,7,5,7,0
1823,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,3,3,3,3,1,39,26,34470,0,14,9,5,8,1,7,5,0
1824,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,3,3,2,3,3,0,41,6,27730,1,11,19,3,19,11,9,7,0
1825,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,4,4,2,3,3,2,31,3,71040,1,14,3,3,3,2,2,8,1
1826,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,1,1,1,4,1,3,3,1,44,5,63220,4,11,10,2,3,1,2,5,1
1827,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,3,2,1,4,3,3,3,3,1,55,11,83810,4,15,23,3,19,9,11,6,0
1828,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,1,4,3,2,3,3,1,56,3,26910,6,16,36,6,7,7,7,7,0
1829,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,3,0,40,1,42860,9,15,6,6,4,0,0,6,0
1830,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,3,4,2,4,3,4,1,34,3,26590,0,24,10,2,9,1,6,7,0
1831,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,2,1,3,3,4,2,3,1,40,4,94340,1,13,9,3,9,8,8,5,0
1832,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,3,1,2,3,2,41,1,55610,0,11,10,2,9,1,7,7,0
1833,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,2,3,1,2,3,1,38,2,107250,3,18,11,5,7,1,7,6,0
1834,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,2,0,3,4,1,4,3,1,34,4,88470,1,16,10,3,10,9,6,7,0
1835,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,0,4,2,4,3,3,1,25,6,20450,3,19,7,3,3,1,2,5,0
1836,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,4,2,2,3,2,1,4,3,1,58,1,10090,7,13,31,3,10,5,9,8,1
1837,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,2,3,2,1,4,1,40,14,33480,3,22,7,2,4,0,3,5,0
1838,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,1,0,1,2,1,3,3,2,36,16,12810,2,11,17,2,15,6,13,5,0
1839,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,4,3,4,2,4,1,48,2,28190,1,20,11,2,10,0,8,7,0
1840,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,0,3,3,4,3,3,1,27,2,48510,8,18,5,2,1,0,0,6,0
1841,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,4,2,2,3,3,1,51,4,40280,3,14,29,3,5,0,3,6,0
1842,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4,2,1,4,4,4,3,4,0,18,1,27200,1,22,0,2,0,0,0,7,0
1843,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,2,0,4,3,4,2,3,1,35,1,81200,0,13,10,2,9,0,0,6,0
1844,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,4,3,4,4,3,2,27,26,46470,3,17,8,3,6,0,0,6,0
1845,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,1,3,1,2,3,4,3,1,55,19,46800,6,14,24,0,19,3,8,8,1
1846,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,1,1,3,3,3,3,0,34,1,86210,1,17,5,1,5,0,0,6,0
1847,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,1,2,3,3,2,3,1,40,3,45770,5,11,15,3,12,11,8,6,0
1848,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,1,1,2,3,3,4,3,1,34,5,45530,4,18,10,2,8,7,7,6,0
1849,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,4,4,1,3,2,31,2,53960,7,17,3,2,1,0,0,7,1
1850,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,4,2,3,3,3,2,35,1,67960,0,13,5,2,4,3,2,8,1
1851,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,4,3,3,2,3,2,38,7,76250,1,15,4,2,4,0,3,6,0
1852,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0,3,4,4,3,4,1,34,10,74120,1,24,14,4,14,4,11,7,0
1853,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,3,3,1,3,3,1,28,2,111590,1,12,5,2,5,0,4,6,0
1854,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,3,2,1,2,3,2,2,3,2,51,20,148140,2,11,14,2,4,3,2,6,0
1855,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,2,4,4,3,3,2,33,2,87930,6,17,8,2,5,1,2,7,0
1856,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,2,0,3,3,3,3,3,0,39,29,38750,3,15,13,3,6,0,5,6,0
1857,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1,3,1,2,3,2,3,1,25,7,22160,2,13,6,2,3,1,2,6,0
1858,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,0,4,2,3,3,3,2,52,2,117130,2,14,24,2,5,0,2,8,0
1859,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,3,1,1,3,4,3,4,1,26,2,53040,0,20,5,2,4,1,1,5,0
